category,subcategory,item_category,name,price,market,image_url,calories,protein,carbs,fat
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak Balkovan Süzme 2 kg Çiçek Balı,"707,00 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-balkovan-suzme-2-kg-cicek-bali-_267964.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tkv  5 kg Süzme Çiçek Balı,"1.320,62 TL",PttAVM,https://cdn.cimri.io/market/88x88/tkv-5-kg-suzme-cicek-bali-_323139.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 650 gr Yaylaova Çiçek Balı,"299,90 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-650-gr-yaylaova-cicek-bali-_268253.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 850 gr Süzme Çam Balı,"399,90 TL",Amazon,https://cdn.cimri.io/market/88x88/balparmak-850-gr-suzme-cam-bali-_267712.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Seğmen 850 gr Çiçek Balı,"289,00 TL",Seğmen,https://cdn.cimri.io/market/88x88/segmen-850-gr-cicek-bali-_267898.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Köyceğiz 5 kg Çam Balı,"185,07 TL",Pazarama,https://cdn.cimri.io/market/88x88/koycegiz-5-kg-cam-bali-_1868180.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Beyorganik 260 gr Organik Bey-Atom,"474,22 TL",PttAVM,https://cdn.cimri.io/market/88x88/beyorganik-260-gr-organik-bey-atom-_1330603.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Bee'o 2x20 ml Propolis Damla,"617,80 TL",PttAVM,https://cdn.cimri.io/market/88x88/beeo-2x20-ml-propolis-damla-_1582994.jpg,300,2,60,1.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Abalı 850 gr Süzme Çiçek Balı,"201,30 TL",PttAVM,https://cdn.cimri.io/market/88x88/abali-850-gr-suzme-cicek-bali-_566742.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Arifoğlu 80 gr Arı Ekmeği Perga,"404,91 TL",Organik Ali,https://cdn.cimri.io/market/88x88/arifoglu-80-gr-ari-ekmegi-perga-_700704.jpg,265,9,49,3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Yenigün 450 gr Ceviz Reçeli,"200,00 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/yenigun-450-gr-ceviz-receli-_276830.jpg,270,0.3,69,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Koska Diyabetik Light Çilek Reçeli 240 Gr,"189,90 TL",PttAVM,https://cdn.cimri.io/market/88x88/koska-diyabetik-light-cilek-receli-240-gr-_107629.jpg,32,0.7,7.7,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 120x7 gr Katla Balla Yayla Çiçek Balı,"510,36 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-120x7-gr-katla-balla-yayla-cicek-bali-_1303281.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Anavarza 850 gr Süzme Çiçek Bal,"323,51 TL",PttAVM,https://cdn.cimri.io/market/88x88/anavarza-850-gr-suzme-cicek-bal-_267926.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Organik Avm Elazığ Doğal Petek Bal 3 kg,"584,29 TL",PttAVM,https://cdn.cimri.io/market/88x88/organik-avm-elazig-dogal-petek-bal-3-kg-_594632.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 650 gr Balkovan Süzme Çiçek Balı,"272,72 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-650-gr-balkovan-suzme-cicek-bali-_340446.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 850 gr Yayla Ova Balı,"418,50 TL",Amazon,https://cdn.cimri.io/market/88x88/balparmak-850-gr-yayla-ova-bali-_1564700.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Honey Leaves 870 gr Kavanoz Süzme Bal,"650,00 TL",Amazon,https://cdn.cimri.io/market/88x88/honey-leaves-870-gr-kavanoz-suzme-bal-_1292047.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tunalı Life 100 gr Saf Arı Sütü,"850,00 TL",Amazon,https://cdn.cimri.io/market/88x88/tunali-life-100-gr-saf-ari-sutu-_702462.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 2x850 gr Yüksek Yayla Özel Seçim Çiçek Balı,"1.006,40 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-2x850-gr-yuksek-yayla-ozel-secim-cicek-bali-_1303277.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Bingöl Bal 2x2700 gr Karakovan Petek Bal,"4.538,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/bingol-bal-2x2700-gr-karakovan-petek-bal-_1948948.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Aksu Vital 300 gr Zeytinyağlı Kudret Narı,"527,12 TL",idefix,https://cdn.cimri.io/market/88x88/aksu-vital-300-gr-zeytinyagli-kudret-nari-_472307.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Anavarza Bal 450 gr Keven Kekik Balı,"359,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/anavarza-bal-450-gr-keven-kekik-bali-_267767.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Sabıroğlu 800 gr Portakal ve Kayısı Reçeli,"190,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/sabiroglu-800-gr-portakal-ve-kayisi-receli-_1291938.jpg,47,0.9,12,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Sade Organik 2x500 ml Alıç ve Elma Sirkesi,"325,04 TL",PttAVM,https://cdn.cimri.io/market/88x88/sade-organik-2x500-ml-alic-ve-elma-sirkesi-_1860347.jpg,52,0.3,14,0.2
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Agonya 850 gr Süzme Çam Balı,"615,70 TL",Pazarama,https://cdn.cimri.io/market/88x88/agonya-850-gr-suzme-cam-bali-_676444.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Abdurrahman Tatlıcı 3x380 gr Gül Reçeli,"409,20 TL",idefix,https://cdn.cimri.io/market/88x88/abdurrahman-tatlici-3x380-gr-gul-receli-_344528.jpg,270,0.3,69,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Bee'O 190 gr Çocuklar İçin Propolis Arı Sütü Ham Bal,"419,92 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/beeo-190-gr-cocuklar-icin-propolis-ari-sutu-ham-bal-_311310.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Gerçek Marka 800 gr Arı Sütü,"242,55 TL",PttAVM,https://cdn.cimri.io/market/88x88/gercek-marka-800-gr-ari-sutu-_1086027.jpg,64,3.3,4.7,3.5
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Yenigün 290 gr Organik Çilek Reçeli,"119,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/yenigun-290-gr-organik-cilek-receli-_277340.jpg,32,0.7,7.7,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tkv 2 kg Süzme Çiçek Balı,"842,58 TL",Pazarama,https://cdn.cimri.io/market/88x88/tkv-2-kg-suzme-cicek-bali-_323127.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 2x2 kg Yayla ve Ova Çiçek Balı,"1.339,15 TL",idefix,https://cdn.cimri.io/market/88x88/balparmak-2x2-kg-yayla-ve-ova-cicek-bali-_1523560.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 2li Paket 600 gr Yayla Ova Balı+ 225 gr Yayla Ova Balı,"494,90 TL",Amazon,https://cdn.cimri.io/market/88x88/balparmak-2li-paket-600-gr-yayla-ova-bali-225-gr-yayla-ova-bali-_1558230.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tamek 380 gr Premium Portakal Reçeli,"56,75 TL",Şok,https://cdn.cimri.io/market/88x88/tamek-380-gr-premium-portakal-receli-_1105434.jpg,47,0.9,12,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Kovandan 850 gr Çiçek Balı,"209,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/kovandan-850-gr-cicek-bali-_311277.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Yenigün 290 gr Organik Çilek Reçeli,"119,90 TL",Carrefoursa,https://cdn.cimri.io/market/88x88/yenigun-290-gr-organik-cilek-receli-_277340.jpg,32,0.7,7.7,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tarım Kredi 850 gr Kooperatif Birlik Çiçek Balı,"229,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/tarim-kredi-850-gr-kooperatif-birlik-cicek-bali-_52022.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Ordu Bal Birlik 850 gr Yüksek Yayla Balı,"299,00 TL",Amazon,https://cdn.cimri.io/market/88x88/ordu-bal-birlik-850-gr-yuksek-yayla-bali-_1168473.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Bee'o 500 gr Hakkari Yöresi Ham Bal,"459,00 TL",Amazon,https://cdn.cimri.io/market/88x88/beeo-500-gr-hakkari-yoresi-ham-bal-_1671443.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Köyceğiz 850 gr Cam Kavanoz Çam Balı,"450,00 TL",Köyceğiz Balı,https://cdn.cimri.io/market/88x88/koycegiz-850-gr-cam-kavanoz-cam-bali-_267850.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,"Pervari 1,2 kg Kasnak Karakovan Petek Balı","418,42 TL",PttAVM,https://cdn.cimri.io/market/88x88/pervari-12-kg-kasnak-karakovan-petek-bali-_610514.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Fer 2 kg Süzme Yayla Balı,"1.100,00 TL",Pazarama,https://cdn.cimri.io/market/88x88/fer-2-kg-suzme-yayla-bali-_946459.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Wefood 460 gr Organik Poliflora Süzme Çiçek Balı,"449,00 TL",Özel Beslenme,https://cdn.cimri.io/market/88x88/wefood-460-gr-organik-poliflora-suzme-cicek-bali-_1930928.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Gökbudak 850 gr Siirt Pervari Balı,"440,00 TL",idefix,https://cdn.cimri.io/market/88x88/gokbudak-850-gr-siirt-pervari-bali-_1882285.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,City Farm Organik Çiçek Balı 480 Gr.,"307,95 TL",Amazon,https://cdn.cimri.io/market/88x88/city-farm-organik-cicek-bali-480-gr--_267704.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Bee'O 500 gr Çam Balı,"296,10 TL",Pazarama,https://cdn.cimri.io/market/88x88/beeo-500-gr-cam-bali-_544645.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Kaldera 850 gr Bitlis Yüksek Yayla Çiçek Balı,"474,50 TL",Amazon,https://cdn.cimri.io/market/88x88/kaldera-850-gr-bitlis-yuksek-yayla-cicek-bali-_1820716.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Milas Üreticiler Birliği 5 kg Hayıt Balı,"1.488,00 TL",Pazarama,https://cdn.cimri.io/market/88x88/milas-ureticiler-birligi-5-kg-hayit-bali-_1428444.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Seğmen 5 kg Kuşburnu Marmelatı,"677,39 TL",PttAVM,https://cdn.cimri.io/market/88x88/segmen-5-kg-kusburnu-marmelati-_1400742.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Havaza 720 gr Yeşil Incir Reçeli,"289,90 TL",Amazon,https://cdn.cimri.io/market/88x88/havaza-720-gr-yesil-incir-receli-_352009.jpg,74,0.8,19.0,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak Katla Balla 120x7 gr Süzme Çiçek Balı,"510,36 TL",Pazarama,https://cdn.cimri.io/market/88x88/balparmak-katla-balla-120x7-gr-suzme-cicek-bali-_267868.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Penguen 380 gr Karadut Reçeli,"61,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/penguen-380-gr-karadut-receli-_357502.jpg,270,0.3,69,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Balparmak 460 gr Kestane Balı,"983,75 TL",PttAVM,https://cdn.cimri.io/market/88x88/balparmak-460-gr-kestane-bali-_1558587.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tamek 800 gr Çilek Reçeli,"95,96 TL",Amazon,https://cdn.cimri.io/market/88x88/tamek-800-gr-cilek-receli-_276822.jpg,32,0.7,7.7,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Astera 2 kg Katkısız Balmumu,"539,90 TL",Amazon,https://cdn.cimri.io/market/88x88/astera-2-kg-katkisiz-balmumu-_1967656.jpg,,,,
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Kardeşler  380 gr x 2'li Vişne Reçeli,"202,42 TL",PttAVM,https://cdn.cimri.io/market/88x88/kardesler-380-gr-x-2li-visne-receli-_317252.jpg,270,0.3,69,0.1
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Silifke Market 700 gr Çilek Reçeli,"175,76 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,32,0.7,7.7,0.3
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Köyceğiz Balı Kahvaltı Seti,"1.629,90 TL",PttAVM,https://cdn.cimri.io/market/88x88/koycegiz-bali-kahvalti-seti-_2031035.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Tkv 210 gr Bal Polen Propolis,"265,97 TL",PttAVM,https://cdn.cimri.io/market/88x88/tkv-210-gr-bal-polen-propolis-_475162.jpg,304,0.3,82,0
Süt ve Kahvaltılık,Süt ve Kahvaltılık,Bal ve Reçel,Antalya Reçelcisi 290 gr Sürülebilir Ayva Marmeladı,"196,56 TL",PttAVM,https://cdn.cimri.io/market/88x88/antalya-recelcisi-290-gr-surulebilir-ayva-marmeladi-_1988851.jpg,57,0.4,15.3,0.1
